layer,kl_mean,kl_std,method,model
21,0.0027479166,0.0054848166,int8,meta-llama_Llama-3.1-8B-Instruct
22,0.002873052,0.0074727014,int8,meta-llama_Llama-3.1-8B-Instruct
23,0.0030554025,0.0063883676,int8,meta-llama_Llama-3.1-8B-Instruct
24,0.0032184296,0.008959722,int8,meta-llama_Llama-3.1-8B-Instruct
25,0.0033863604,0.00887186,int8,meta-llama_Llama-3.1-8B-Instruct
26,0.0036433146,0.012100088,int8,meta-llama_Llama-3.1-8B-Instruct
27,0.0034279525,0.008759193,int8,meta-llama_Llama-3.1-8B-Instruct
28,0.0035491255,0.012084719,int8,meta-llama_Llama-3.1-8B-Instruct
29,0.0031399513,0.007001232,int8,meta-llama_Llama-3.1-8B-Instruct
30,0.0029065544,0.0067400453,int8,meta-llama_Llama-3.1-8B-Instruct
31,0.0018351023,0.004395191,int8,meta-llama_Llama-3.1-8B-Instruct
0,0.0530854240059852,0.0429734736680984,awq,meta-llama_Llama-3.1-8B-Instruct
1,0.1049001663923263,0.0759161934256553,awq,meta-llama_Llama-3.1-8B-Instruct
2,0.1229611411690712,0.0903761610388755,awq,meta-llama_Llama-3.1-8B-Instruct
3,0.1575084626674652,0.1161606609821319,awq,meta-llama_Llama-3.1-8B-Instruct
4,0.1724182814359665,0.1330276578664779,awq,meta-llama_Llama-3.1-8B-Instruct
5,0.1877503991127014,0.1524979472160339,awq,meta-llama_Llama-3.1-8B-Instruct
6,0.1940324306488037,0.1475578248500824,awq,meta-llama_Llama-3.1-8B-Instruct
7,0.2070640623569488,0.1596668362617492,awq,meta-llama_Llama-3.1-8B-Instruct
8,0.2219708412885666,0.184533879160881,awq,meta-llama_Llama-3.1-8B-Instruct
9,0.2267536222934723,0.1892470121383667,awq,meta-llama_Llama-3.1-8B-Instruct
10,0.2319702953100204,0.1809193789958953,awq,meta-llama_Llama-3.1-8B-Instruct
11,0.2499209195375442,0.2297265380620956,awq,meta-llama_Llama-3.1-8B-Instruct
12,0.2166560590267181,0.1806612610816955,awq,meta-llama_Llama-3.1-8B-Instruct
13,0.2072714120149612,0.202125072479248,awq,meta-llama_Llama-3.1-8B-Instruct
14,0.1982776671648025,0.1913389712572097,awq,meta-llama_Llama-3.1-8B-Instruct
15,0.1815317273139953,0.1830672323703766,awq,meta-llama_Llama-3.1-8B-Instruct
16,0.1619754135608673,0.1461275666952133,awq,meta-llama_Llama-3.1-8B-Instruct
17,0.1538046151399612,0.1759382039308548,awq,meta-llama_Llama-3.1-8B-Instruct
18,0.1544539034366607,0.2973932325839996,awq,meta-llama_Llama-3.1-8B-Instruct
19,0.1530818492174148,0.2824710309505462,awq,meta-llama_Llama-3.1-8B-Instruct
20,0.1503596156835556,0.2514042556285858,awq,meta-llama_Llama-3.1-8B-Instruct
21,0.1526343077421188,0.2778799831867218,awq,meta-llama_Llama-3.1-8B-Instruct
22,0.1588367074728012,0.2608057260513305,awq,meta-llama_Llama-3.1-8B-Instruct
23,0.1737893521785736,0.2935312986373901,awq,meta-llama_Llama-3.1-8B-Instruct
24,0.1775870025157928,0.3172677159309387,awq,meta-llama_Llama-3.1-8B-Instruct
25,0.1798538565635681,0.3756096363067627,awq,meta-llama_Llama-3.1-8B-Instruct
26,0.1782130300998687,0.3562255203723907,awq,meta-llama_Llama-3.1-8B-Instruct
27,0.1818094551563263,0.4356972575187683,awq,meta-llama_Llama-3.1-8B-Instruct
28,0.1888235658407211,0.4474354982376098,awq,meta-llama_Llama-3.1-8B-Instruct
29,0.1955593526363372,0.4971157908439636,awq,meta-llama_Llama-3.1-8B-Instruct
30,0.1596376299858093,0.3130496144294739,awq,meta-llama_Llama-3.1-8B-Instruct
31,0.0841923952102661,0.2041044384241104,awq,meta-llama_Llama-3.1-8B-Instruct
0,0.0306924935430288,0.022028911858797,hqq,meta-llama_Llama-3.1-8B-Instruct
1,0.054956953972578,0.0393229275941848,hqq,meta-llama_Llama-3.1-8B-Instruct
2,0.0771449133753776,0.0535375960171222,hqq,meta-llama_Llama-3.1-8B-Instruct
3,0.1173518225550651,0.086710125207901,hqq,meta-llama_Llama-3.1-8B-Instruct
4,0.1304156333208084,0.0981669425964355,hqq,meta-llama_Llama-3.1-8B-Instruct
5,0.1388006955385208,0.1045363023877143,hqq,meta-llama_Llama-3.1-8B-Instruct
6,0.1444961428642273,0.115817442536354,hqq,meta-llama_Llama-3.1-8B-Instruct
7,0.1428062915802002,0.1089231595396995,hqq,meta-llama_Llama-3.1-8B-Instruct
8,0.1541462987661361,0.143593892455101,hqq,meta-llama_Llama-3.1-8B-Instruct
9,0.150922879576683,0.131286472082138,hqq,meta-llama_Llama-3.1-8B-Instruct
10,0.1526477336883545,0.1374505013227462,hqq,meta-llama_Llama-3.1-8B-Instruct
11,0.1659311950206756,0.1705226600170135,hqq,meta-llama_Llama-3.1-8B-Instruct
12,0.1458819955587387,0.1434183120727539,hqq,meta-llama_Llama-3.1-8B-Instruct
13,0.1395973414182663,0.1412744671106338,hqq,meta-llama_Llama-3.1-8B-Instruct
14,0.1351061016321182,0.1552987098693847,hqq,meta-llama_Llama-3.1-8B-Instruct
15,0.1185758337378501,0.1187139526009559,hqq,meta-llama_Llama-3.1-8B-Instruct
16,0.1083484143018722,0.1318767219781875,hqq,meta-llama_Llama-3.1-8B-Instruct
17,0.1053647026419639,0.175506591796875,hqq,meta-llama_Llama-3.1-8B-Instruct
18,0.1088715642690658,0.3086287677288055,hqq,meta-llama_Llama-3.1-8B-Instruct
19,0.1041842848062515,0.3080667555332184,hqq,meta-llama_Llama-3.1-8B-Instruct
20,0.1068241894245147,0.2440523356199264,hqq,meta-llama_Llama-3.1-8B-Instruct
21,0.1119237765669822,0.2550590932369232,hqq,meta-llama_Llama-3.1-8B-Instruct
22,0.1143782660365104,0.2845933437347412,hqq,meta-llama_Llama-3.1-8B-Instruct
23,0.1228476017713546,0.2957203984260559,hqq,meta-llama_Llama-3.1-8B-Instruct
24,0.1218742579221725,0.2560603320598602,hqq,meta-llama_Llama-3.1-8B-Instruct
25,0.1268089264631271,0.2834272682666778,hqq,meta-llama_Llama-3.1-8B-Instruct
26,0.1304104626178741,0.3023431897163391,hqq,meta-llama_Llama-3.1-8B-Instruct
27,0.1305624395608902,0.2937999367713928,hqq,meta-llama_Llama-3.1-8B-Instruct
28,0.1296860575675964,0.2790509462356567,hqq,meta-llama_Llama-3.1-8B-Instruct
29,0.1409178972244262,0.4131693243980407,hqq,meta-llama_Llama-3.1-8B-Instruct
30,0.1198807582259178,0.2722674608230591,hqq,meta-llama_Llama-3.1-8B-Instruct
31,0.0713195875287056,0.1826392561197281,hqq,meta-llama_Llama-3.1-8B-Instruct
0,14.236085,5.665191,awq,google_gemma-3-27b-it
1,16.9585,5.5623655,awq,google_gemma-3-27b-it
2,15.819018,5.526515,awq,google_gemma-3-27b-it
3,14.178383,7.3117228,awq,google_gemma-3-27b-it
4,13.832029,6.987306,awq,google_gemma-3-27b-it
5,13.259098,8.0968075,awq,google_gemma-3-27b-it
6,12.9792,7.9175386,awq,google_gemma-3-27b-it
7,13.158913,8.004351,awq,google_gemma-3-27b-it
8,13.165778,8.220105,awq,google_gemma-3-27b-it
9,13.255765,8.249251,awq,google_gemma-3-27b-it
10,12.943598,7.7765417,awq,google_gemma-3-27b-it
11,13.306599,7.3187065,awq,google_gemma-3-27b-it
12,13.494368,7.1718755,awq,google_gemma-3-27b-it
13,13.127524,7.2320385,awq,google_gemma-3-27b-it
14,13.045259,7.273241,awq,google_gemma-3-27b-it
15,13.050121,7.2159243,awq,google_gemma-3-27b-it
16,12.767824,7.7058806,awq,google_gemma-3-27b-it
17,13.102204,7.9800158,awq,google_gemma-3-27b-it
18,13.4618435,7.6344333,awq,google_gemma-3-27b-it
19,13.267864,7.903302,awq,google_gemma-3-27b-it
20,13.164237,7.992194,awq,google_gemma-3-27b-it
21,13.432571,7.714303,awq,google_gemma-3-27b-it
22,13.567039,7.5409727,awq,google_gemma-3-27b-it
23,13.685552,7.3691936,awq,google_gemma-3-27b-it
24,13.933111,7.105136,awq,google_gemma-3-27b-it
25,13.993215,7.131316,awq,google_gemma-3-27b-it
26,13.994459,6.956345,awq,google_gemma-3-27b-it
27,13.716658,6.8574033,awq,google_gemma-3-27b-it
28,13.65082,6.9672165,awq,google_gemma-3-27b-it
29,13.034098,7.680909,awq,google_gemma-3-27b-it
30,11.876229,7.858108,awq,google_gemma-3-27b-it
31,11.659423,7.6688194,awq,google_gemma-3-27b-it
32,11.270365,6.818937,awq,google_gemma-3-27b-it
33,10.441409,6.084868,awq,google_gemma-3-27b-it
34,11.254895,7.289753,awq,google_gemma-3-27b-it
35,12.724274,5.237599,awq,google_gemma-3-27b-it
36,13.189926,5.144717,awq,google_gemma-3-27b-it
37,11.200071,4.6234326,awq,google_gemma-3-27b-it
38,11.667053,4.8685417,awq,google_gemma-3-27b-it
39,11.38943,4.9658437,awq,google_gemma-3-27b-it
40,11.744842,4.780022,awq,google_gemma-3-27b-it
41,12.419996,4.8403244,awq,google_gemma-3-27b-it
42,12.866789,4.7148523,awq,google_gemma-3-27b-it
43,12.150951,4.8614607,awq,google_gemma-3-27b-it
44,11.575761,4.612707,awq,google_gemma-3-27b-it
45,13.356519,4.8972487,awq,google_gemma-3-27b-it
46,13.188049,5.113309,awq,google_gemma-3-27b-it
47,8.540642,5.300494,awq,google_gemma-3-27b-it
48,7.5369725,5.3291974,awq,google_gemma-3-27b-it
49,7.557855,5.3809934,awq,google_gemma-3-27b-it
50,7.465356,5.1071568,awq,google_gemma-3-27b-it
51,7.6303263,4.894255,awq,google_gemma-3-27b-it
52,8.714103,4.8189797,awq,google_gemma-3-27b-it
53,8.873782,4.217741,awq,google_gemma-3-27b-it
54,11.82831,4.256085,awq,google_gemma-3-27b-it
55,13.965952,6.061319,awq,google_gemma-3-27b-it
56,15.33463,6.0735283,awq,google_gemma-3-27b-it
57,13.835838,6.570362,awq,google_gemma-3-27b-it
58,15.060178,6.475087,awq,google_gemma-3-27b-it
59,14.949024,6.108388,awq,google_gemma-3-27b-it
60,14.240664,5.4623594,awq,google_gemma-3-27b-it
61,14.624744,5.2958446,awq,google_gemma-3-27b-it
0,16.866966,5.1640596,gptq,google_gemma-3-27b-it
1,16.424068,5.5502167,gptq,google_gemma-3-27b-it
2,15.849471,5.4477725,gptq,google_gemma-3-27b-it
3,15.475799,6.434131,gptq,google_gemma-3-27b-it
4,15.357812,6.126304,gptq,google_gemma-3-27b-it
5,15.348628,6.7542486,gptq,google_gemma-3-27b-it
6,15.061284,6.525882,gptq,google_gemma-3-27b-it
7,14.687032,6.935954,gptq,google_gemma-3-27b-it
8,14.973479,6.980486,gptq,google_gemma-3-27b-it
9,15.098061,7.1367416,gptq,google_gemma-3-27b-it
10,14.486276,6.830968,gptq,google_gemma-3-27b-it
11,14.813713,6.5622168,gptq,google_gemma-3-27b-it
12,14.851426,6.6008015,gptq,google_gemma-3-27b-it
13,13.807564,6.663363,gptq,google_gemma-3-27b-it
14,13.620634,6.6147046,gptq,google_gemma-3-27b-it
15,13.4921465,6.4907813,gptq,google_gemma-3-27b-it
16,13.703125,6.9399657,gptq,google_gemma-3-27b-it
17,15.190217,7.1854744,gptq,google_gemma-3-27b-it
18,15.290941,7.0247884,gptq,google_gemma-3-27b-it
19,15.23983,7.1370296,gptq,google_gemma-3-27b-it
20,15.262813,7.0884748,gptq,google_gemma-3-27b-it
21,15.354009,6.920995,gptq,google_gemma-3-27b-it
22,15.369019,6.757497,gptq,google_gemma-3-27b-it
23,15.185111,6.73571,gptq,google_gemma-3-27b-it
24,15.0364065,6.567887,gptq,google_gemma-3-27b-it
25,14.741963,6.7684813,gptq,google_gemma-3-27b-it
26,14.294682,6.4883256,gptq,google_gemma-3-27b-it
27,13.190163,5.9379277,gptq,google_gemma-3-27b-it
28,11.457149,5.537891,gptq,google_gemma-3-27b-it
29,11.325853,5.896296,gptq,google_gemma-3-27b-it
30,9.466814,5.317833,gptq,google_gemma-3-27b-it
31,9.744112,5.3041043,gptq,google_gemma-3-27b-it
32,9.209876,4.980876,gptq,google_gemma-3-27b-it
33,9.606572,5.1696763,gptq,google_gemma-3-27b-it
34,8.073054,4.682871,gptq,google_gemma-3-27b-it
35,11.555656,4.829264,gptq,google_gemma-3-27b-it
36,12.387394,5.0125837,gptq,google_gemma-3-27b-it
37,9.856585,3.8031068,gptq,google_gemma-3-27b-it
38,11.441516,4.339355,gptq,google_gemma-3-27b-it
39,11.250912,4.580064,gptq,google_gemma-3-27b-it
40,11.96083,4.7560616,gptq,google_gemma-3-27b-it
41,12.919874,4.878168,gptq,google_gemma-3-27b-it
42,13.432087,4.762933,gptq,google_gemma-3-27b-it
43,12.801145,4.880984,gptq,google_gemma-3-27b-it
44,11.835485,4.5333414,gptq,google_gemma-3-27b-it
45,14.434167,5.005665,gptq,google_gemma-3-27b-it
46,13.7821865,5.225674,gptq,google_gemma-3-27b-it
47,9.1827965,4.5704136,gptq,google_gemma-3-27b-it
48,8.225008,4.5551496,gptq,google_gemma-3-27b-it
49,7.7669926,4.465691,gptq,google_gemma-3-27b-it
50,7.960427,4.298449,gptq,google_gemma-3-27b-it
51,8.013778,4.165536,gptq,google_gemma-3-27b-it
52,9.048998,4.348449,gptq,google_gemma-3-27b-it
53,8.748984,4.4146056,gptq,google_gemma-3-27b-it
54,11.653714,4.8564773,gptq,google_gemma-3-27b-it
55,13.629168,6.2393723,gptq,google_gemma-3-27b-it
56,15.020604,6.313965,gptq,google_gemma-3-27b-it
57,13.560134,6.6919937,gptq,google_gemma-3-27b-it
58,14.92635,6.506468,gptq,google_gemma-3-27b-it
59,14.890256,5.9885626,gptq,google_gemma-3-27b-it
60,14.336246,5.343545,gptq,google_gemma-3-27b-it
61,14.8521385,5.229241,gptq,google_gemma-3-27b-it
0,0.0019286975,0.001671089,fp8,Qwen_Qwen3-8B
1,0.002201355,0.0019068796,fp8,Qwen_Qwen3-8B
2,0.002723444,0.0023782852,fp8,Qwen_Qwen3-8B
3,0.003324497,0.0028677133,fp8,Qwen_Qwen3-8B
4,0.0035849903,0.0033539373,fp8,Qwen_Qwen3-8B
5,0.0035996141,0.0032850967,fp8,Qwen_Qwen3-8B
6,0.0043335813,0.0040180995,fp8,Qwen_Qwen3-8B
7,0.005782574,0.006397563,fp8,Qwen_Qwen3-8B
8,0.007376068,0.007820244,fp8,Qwen_Qwen3-8B
9,0.00831012,0.008134379,fp8,Qwen_Qwen3-8B
10,0.0085634375,0.008487331,fp8,Qwen_Qwen3-8B
11,0.009386804,0.00927097,fp8,Qwen_Qwen3-8B
12,0.009643496,0.010218511,fp8,Qwen_Qwen3-8B
13,0.0111024985,0.011471971,fp8,Qwen_Qwen3-8B
14,0.011848224,0.029709741,fp8,Qwen_Qwen3-8B
15,0.013338206,0.033237625,fp8,Qwen_Qwen3-8B
16,0.013557886,0.042057753,fp8,Qwen_Qwen3-8B
17,0.0145720355,0.0604506,fp8,Qwen_Qwen3-8B
18,0.014144234,0.019424185,fp8,Qwen_Qwen3-8B
19,0.014436255,0.023504438,fp8,Qwen_Qwen3-8B
20,0.014831936,0.01887043,fp8,Qwen_Qwen3-8B
21,0.015997905,0.02076362,fp8,Qwen_Qwen3-8B
22,0.01540459,0.028236339,fp8,Qwen_Qwen3-8B
23,0.015895,0.032598093,fp8,Qwen_Qwen3-8B
24,0.01599927,0.0449825,fp8,Qwen_Qwen3-8B
25,0.015822172,0.039334442,fp8,Qwen_Qwen3-8B
26,0.016685518,0.043897167,fp8,Qwen_Qwen3-8B
27,0.017100023,0.044964153,fp8,Qwen_Qwen3-8B
28,0.01839958,0.064308986,fp8,Qwen_Qwen3-8B
29,0.021573171,0.090758786,fp8,Qwen_Qwen3-8B
30,0.02166417,0.07116951,fp8,Qwen_Qwen3-8B
31,0.021643898,0.075764686,fp8,Qwen_Qwen3-8B
32,0.021518804,0.09399539,fp8,Qwen_Qwen3-8B
33,0.01848695,0.06563394,fp8,Qwen_Qwen3-8B
34,0.00954012,0.028321164,fp8,Qwen_Qwen3-8B
35,0.0073105088,0.027714824,fp8,Qwen_Qwen3-8B
0,0.017360589,0.0171177,int4,Qwen_Qwen3-8B
1,0.02264857,0.019298078,int4,Qwen_Qwen3-8B
2,0.03624601,0.028863726,int4,Qwen_Qwen3-8B
3,0.048096444,0.04135298,int4,Qwen_Qwen3-8B
4,0.054632667,0.047097456,int4,Qwen_Qwen3-8B
5,0.054742426,0.052090745,int4,Qwen_Qwen3-8B
6,0.066174656,0.05934053,int4,Qwen_Qwen3-8B
7,0.0831568,0.0746165,int4,Qwen_Qwen3-8B
8,0.1003468,0.089293286,int4,Qwen_Qwen3-8B
9,0.113146365,0.11030312,int4,Qwen_Qwen3-8B
10,0.11426208,0.11597855,int4,Qwen_Qwen3-8B
11,0.12022145,0.116711915,int4,Qwen_Qwen3-8B
12,0.12404565,0.12617838,int4,Qwen_Qwen3-8B
13,0.1329194,0.13737363,int4,Qwen_Qwen3-8B
14,0.13672511,0.15371756,int4,Qwen_Qwen3-8B
15,0.14540273,0.14920516,int4,Qwen_Qwen3-8B
16,0.14403167,0.15860166,int4,Qwen_Qwen3-8B
17,0.14788224,0.17524786,int4,Qwen_Qwen3-8B
18,0.1600338,0.17868789,int4,Qwen_Qwen3-8B
19,0.15892938,0.18184784,int4,Qwen_Qwen3-8B
20,0.16465345,0.18149143,int4,Qwen_Qwen3-8B
21,0.17953351,0.2289193,int4,Qwen_Qwen3-8B
22,0.16735396,0.2205175,int4,Qwen_Qwen3-8B
23,0.17455563,0.25187662,int4,Qwen_Qwen3-8B
24,0.1569219,0.2462039,int4,Qwen_Qwen3-8B
25,0.1647655,0.3189141,int4,Qwen_Qwen3-8B
26,0.1717559,0.36279348,int4,Qwen_Qwen3-8B
27,0.17312397,0.37349248,int4,Qwen_Qwen3-8B
28,0.19212937,0.42108086,int4,Qwen_Qwen3-8B
29,0.20407777,0.420226,int4,Qwen_Qwen3-8B
30,0.20678975,0.38369256,int4,Qwen_Qwen3-8B
31,0.20995693,0.40898684,int4,Qwen_Qwen3-8B
32,0.20584027,0.38439208,int4,Qwen_Qwen3-8B
33,0.18964873,0.38850537,int4,Qwen_Qwen3-8B
34,0.11649673,0.46644825,int4,Qwen_Qwen3-8B
35,0.084181875,0.22209653,int4,Qwen_Qwen3-8B
0,5.4587804e-06,5.694309e-05,float16,Qwen_Qwen3-8B
1,0.00012474143,0.00030957442,float16,Qwen_Qwen3-8B
2,0.00024023236,0.00037296157,float16,Qwen_Qwen3-8B
3,0.00031617656,0.00042205106,float16,Qwen_Qwen3-8B
4,0.0003272257,0.0003406658,float16,Qwen_Qwen3-8B
5,0.00033644272,0.00031142094,float16,Qwen_Qwen3-8B
6,0.0003915739,0.00034417267,float16,Qwen_Qwen3-8B
7,0.00048050753,0.00040577244,float16,Qwen_Qwen3-8B
8,0.00059253647,0.0005357697,float16,Qwen_Qwen3-8B
9,0.00066339865,0.000565962,float16,Qwen_Qwen3-8B
10,0.0007109679,0.00064871705,float16,Qwen_Qwen3-8B
11,0.00072866364,0.00065737835,float16,Qwen_Qwen3-8B
12,0.00076176244,0.0006801104,float16,Qwen_Qwen3-8B
13,0.0008119934,0.0007253144,float16,Qwen_Qwen3-8B
14,0.0008920634,0.0011628908,float16,Qwen_Qwen3-8B
15,0.00096990546,0.0025984985,float16,Qwen_Qwen3-8B
16,0.0010201631,0.0029624528,float16,Qwen_Qwen3-8B
17,0.001072237,0.0037048263,float16,Qwen_Qwen3-8B
18,0.001051736,0.0010771598,float16,Qwen_Qwen3-8B
19,0.0010781075,0.0013900052,float16,Qwen_Qwen3-8B
20,0.0011587426,0.0017482776,float16,Qwen_Qwen3-8B
21,0.0011771183,0.0013882895,float16,Qwen_Qwen3-8B
22,0.0011734997,0.0022574952,float16,Qwen_Qwen3-8B
23,0.0012491212,0.0020349605,float16,Qwen_Qwen3-8B
24,0.0011796685,0.0026063793,float16,Qwen_Qwen3-8B
25,0.0013115173,0.003757055,float16,Qwen_Qwen3-8B
26,0.0013110796,0.0040403623,float16,Qwen_Qwen3-8B
27,0.0013028018,0.0027337822,float16,Qwen_Qwen3-8B
28,0.0014423865,0.0040047206,float16,Qwen_Qwen3-8B
29,0.0015197978,0.004804583,float16,Qwen_Qwen3-8B
30,0.0016324546,0.004963698,float16,Qwen_Qwen3-8B
31,0.0016784032,0.0054394673,float16,Qwen_Qwen3-8B
32,0.0015620188,0.0041118143,float16,Qwen_Qwen3-8B
33,0.001427722,0.0058882996,float16,Qwen_Qwen3-8B
34,0.0007620599,0.0012686428,float16,Qwen_Qwen3-8B
35,0.0009585036,0.002433044,float16,Qwen_Qwen3-8B
0,0.0007240777,0.0007031869,int8,Qwen_Qwen3-8B
1,0.0009802363,0.00084162015,int8,Qwen_Qwen3-8B
2,0.00128383,0.0010011422,int8,Qwen_Qwen3-8B
3,0.0014978076,0.0012104951,int8,Qwen_Qwen3-8B
4,0.0014992452,0.0012406365,int8,Qwen_Qwen3-8B
5,0.0015918213,0.0014365815,int8,Qwen_Qwen3-8B
6,0.0018628091,0.0015357656,int8,Qwen_Qwen3-8B
7,0.0023928275,0.0020529032,int8,Qwen_Qwen3-8B
8,0.0028993958,0.0025457866,int8,Qwen_Qwen3-8B
9,0.0033414592,0.003601808,int8,Qwen_Qwen3-8B
10,0.0035987238,0.0044173277,int8,Qwen_Qwen3-8B
11,0.003498185,0.0033980028,int8,Qwen_Qwen3-8B
12,0.003727889,0.0038065005,int8,Qwen_Qwen3-8B
13,0.003944791,0.004483345,int8,Qwen_Qwen3-8B
14,0.0041485527,0.0066770003,int8,Qwen_Qwen3-8B
15,0.004399242,0.005899704,int8,Qwen_Qwen3-8B
16,0.0044963113,0.006661379,int8,Qwen_Qwen3-8B
17,0.0047974978,0.0075604343,int8,Qwen_Qwen3-8B
18,0.0052097933,0.00915575,int8,Qwen_Qwen3-8B
19,0.0051815733,0.008620387,int8,Qwen_Qwen3-8B
20,0.005820911,0.01825103,int8,Qwen_Qwen3-8B
21,0.0058651976,0.010951604,int8,Qwen_Qwen3-8B
22,0.005746069,0.014639381,int8,Qwen_Qwen3-8B
23,0.0059455177,0.012292508,int8,Qwen_Qwen3-8B
24,0.0055741547,0.01429309,int8,Qwen_Qwen3-8B
25,0.0054876674,0.010762816,int8,Qwen_Qwen3-8B
26,0.0058367853,0.018344553,int8,Qwen_Qwen3-8B
27,0.005684457,0.011278766,int8,Qwen_Qwen3-8B
28,0.006253927,0.013562868,int8,Qwen_Qwen3-8B
29,0.006634528,0.016547374,int8,Qwen_Qwen3-8B
30,0.0071222424,0.022834731,int8,Qwen_Qwen3-8B
31,0.0077312137,0.024052413,int8,Qwen_Qwen3-8B
32,0.00790718,0.02201954,int8,Qwen_Qwen3-8B
33,0.006603773,0.016585406,int8,Qwen_Qwen3-8B
34,0.004108871,0.01069992,int8,Qwen_Qwen3-8B
35,0.0031612916,0.0073882444,int8,Qwen_Qwen3-8B
0,0.019020988,0.0199778,gptq,Qwen_Qwen3-8B
1,0.019069115,0.018870605,gptq,Qwen_Qwen3-8B
2,0.023224393,0.021804608,gptq,Qwen_Qwen3-8B
3,0.028481381,0.026444135,gptq,Qwen_Qwen3-8B
4,0.03659406,0.03603135,gptq,Qwen_Qwen3-8B
5,0.041373394,0.04484834,gptq,Qwen_Qwen3-8B
6,0.05459208,0.057724036,gptq,Qwen_Qwen3-8B
7,0.07088648,0.07800496,gptq,Qwen_Qwen3-8B
8,0.091945514,0.09831579,gptq,Qwen_Qwen3-8B
9,0.10945256,0.11634869,gptq,Qwen_Qwen3-8B
10,0.11757811,0.12727392,gptq,Qwen_Qwen3-8B
11,0.13056415,0.14338674,gptq,Qwen_Qwen3-8B
12,0.13262077,0.15524411,gptq,Qwen_Qwen3-8B
13,0.14796026,0.15687358,gptq,Qwen_Qwen3-8B
14,0.15204167,0.16939631,gptq,Qwen_Qwen3-8B
15,0.16627826,0.20277807,gptq,Qwen_Qwen3-8B
16,0.16913481,0.20074764,gptq,Qwen_Qwen3-8B
17,0.17808147,0.22524074,gptq,Qwen_Qwen3-8B
18,0.18952894,0.23431781,gptq,Qwen_Qwen3-8B
19,0.19034505,0.25542843,gptq,Qwen_Qwen3-8B
20,0.19764048,0.29678884,gptq,Qwen_Qwen3-8B
21,0.2139666,0.2640296,gptq,Qwen_Qwen3-8B
22,0.2005925,0.28291735,gptq,Qwen_Qwen3-8B
23,0.21000503,0.3357789,gptq,Qwen_Qwen3-8B
24,0.2103874,0.37350067,gptq,Qwen_Qwen3-8B
25,0.21213792,0.37915042,gptq,Qwen_Qwen3-8B
26,0.2190463,0.412282,gptq,Qwen_Qwen3-8B
27,0.23203799,0.5765993,gptq,Qwen_Qwen3-8B
28,0.24659324,0.5989347,gptq,Qwen_Qwen3-8B
29,0.26250193,0.6618395,gptq,Qwen_Qwen3-8B
30,0.26510856,0.590678,gptq,Qwen_Qwen3-8B
31,0.27874446,0.5503876,gptq,Qwen_Qwen3-8B
32,0.28457385,0.71361655,gptq,Qwen_Qwen3-8B
33,0.25585878,0.58609766,gptq,Qwen_Qwen3-8B
34,0.15802915,0.5174761,gptq,Qwen_Qwen3-8B
35,0.10615881,0.30457526,gptq,Qwen_Qwen3-8B
0,0.0216721482574939,0.0209083352237939,awq,Qwen_Qwen3-8B
1,0.0220311973243951,0.0203297100961208,awq,Qwen_Qwen3-8B
2,0.0258116535842418,0.023310063406825,awq,Qwen_Qwen3-8B
3,0.0317374132573604,0.0286538638174533,awq,Qwen_Qwen3-8B
4,0.0367488414049148,0.0354377068579196,awq,Qwen_Qwen3-8B
5,0.040261123329401,0.0429765060544014,awq,Qwen_Qwen3-8B
6,0.0517547242343425,0.0565927438437938,awq,Qwen_Qwen3-8B
7,0.0659192353487014,0.0736421272158622,awq,Qwen_Qwen3-8B
8,0.0834009945392608,0.0893935486674308,awq,Qwen_Qwen3-8B
9,0.094581551849842,0.0952937602996826,awq,Qwen_Qwen3-8B
10,0.1013987064361572,0.0997935831546783,awq,Qwen_Qwen3-8B
11,0.109229139983654,0.105653591454029,awq,Qwen_Qwen3-8B
12,0.1114271134138107,0.1147119849920272,awq,Qwen_Qwen3-8B
13,0.1212819889187812,0.1205397173762321,awq,Qwen_Qwen3-8B
14,0.1296365112066269,0.1599760055541992,awq,Qwen_Qwen3-8B
15,0.1367292255163192,0.1498381197452545,awq,Qwen_Qwen3-8B
16,0.139448806643486,0.1532194912433624,awq,Qwen_Qwen3-8B
17,0.1453734934329986,0.173418715596199,awq,Qwen_Qwen3-8B
18,0.1517165303230285,0.1525560170412063,awq,Qwen_Qwen3-8B
19,0.1523160487413406,0.1653122305870056,awq,Qwen_Qwen3-8B
20,0.1624312847852707,0.1918914318084716,awq,Qwen_Qwen3-8B
21,0.1721172779798507,0.2051903754472732,awq,Qwen_Qwen3-8B
22,0.16372612118721,0.2519621551036834,awq,Qwen_Qwen3-8B
23,0.1720990091562271,0.2976579368114471,awq,Qwen_Qwen3-8B
24,0.1689543426036834,0.3149667084217071,awq,Qwen_Qwen3-8B
25,0.1696588546037674,0.3210962414741516,awq,Qwen_Qwen3-8B
26,0.1827023029327392,0.4304870367050171,awq,Qwen_Qwen3-8B
27,0.1869050562381744,0.4961283504962921,awq,Qwen_Qwen3-8B
28,0.1956882029771804,0.5479539632797241,awq,Qwen_Qwen3-8B
29,0.2213263064622879,0.6148203015327454,awq,Qwen_Qwen3-8B
30,0.2112591564655304,0.4858634173870086,awq,Qwen_Qwen3-8B
31,0.202052816748619,0.4240245521068573,awq,Qwen_Qwen3-8B
32,0.2118196934461593,0.5288528800010681,awq,Qwen_Qwen3-8B
33,0.1974626332521438,0.5003055334091187,awq,Qwen_Qwen3-8B
