layer,kl_mean,kl_std,method
31,0.001290807,0.0082064485,float16
32,0.001368119,0.011498167,float16
33,0.001673779,0.018669067,float16
34,0.0018058228,0.022408633,float16
35,0.0017065686,0.020784806,float16
36,0.0016724569,0.024238843,float16
37,0.0019170776,0.036059946,float16
38,0.00088442606,0.008911658,float16
39,0.00072349503,0.0012247306,float16
0,0.0006946261,0.0006894762,int8
1,0.0008024485,0.00073314516,int8
2,0.00085440686,0.0008264171,int8
3,0.0009967405,0.00088920543,int8
4,0.00099366,0.00088971603,int8
5,0.0011682584,0.0010996367,int8
6,0.0013465431,0.0012404824,int8
7,0.0016725883,0.0013966308,int8
8,0.0017636224,0.0013666471,int8
9,0.0017579186,0.0015155227,int8
10,0.0019488668,0.0016502285,int8
11,0.0021854348,0.0017699213,int8
12,0.0025971315,0.0021897426,int8
13,0.002560088,0.0020263216,int8
14,0.0025591035,0.0021938423,int8
15,0.002713734,0.0022828877,int8
16,0.0026660205,0.0023821208,int8
17,0.0026758178,0.0029909187,int8
18,0.002734085,0.0024815486,int8
19,0.0029737502,0.0027642387,int8
20,0.0029677565,0.002870308,int8
21,0.0034196307,0.006767812,int8
22,0.0034074213,0.00687661,int8
23,0.0034858251,0.009648869,int8
24,0.0038514773,0.013323757,int8
25,0.003590055,0.010817287,int8
26,0.0038985398,0.013281276,int8
27,0.003864698,0.01129505,int8
28,0.0045797164,0.018943453,int8
29,0.0044822386,0.01690231,int8
30,0.0048806057,0.015839506,int8
31,0.0058764494,0.029795429,int8
32,0.0051696077,0.016963417,int8
33,0.0060391943,0.046496253,int8
34,0.009849541,0.18662648,int8
35,0.009221295,0.14444712,int8
36,0.007471113,0.07073099,int8
37,0.005768582,0.026449816,int8
38,0.003098325,0.010094698,int8
39,0.0024060532,0.005263064,int8
0,0.008083009161055088,0.008443558588624,hqq
1,0.010451898910105228,0.01125201117247343,hqq
2,0.013263331726193428,0.014223569072782993,hqq
3,0.01734744757413864,0.018404759466648102,hqq
4,0.019027933478355408,0.021547431126236916,hqq
5,0.0256346482783556,0.028886472806334496,hqq
6,0.035962462425231934,0.03550740331411362,hqq
7,0.0541498176753521,0.052594128996133804,hqq
8,0.06254948675632477,0.051247738301754,hqq
9,0.05835543945431709,0.05035782232880592,hqq
10,0.06561560928821564,0.05782746896147728,hqq
11,0.0754239410161972,0.07054097950458527,hqq
12,0.08535151928663254,0.07062143087387085,hqq
13,0.08888991177082062,0.08135905861854553,hqq
14,0.08883188664913177,0.08022050559520721,hqq
15,0.09075234085321426,0.0783790722489357,hqq
16,0.08743210881948471,0.07567314058542252,hqq
17,0.0853625014424324,0.07525986433029175,hqq
18,0.08562400192022324,0.07942189276218414,hqq
19,0.08988839387893677,0.08062122017145157,hqq
20,0.0891401469707489,0.08077331632375717,hqq
21,0.10549566894769669,0.1623201221227646,hqq
22,0.10172311961650848,0.12938988208770752,hqq
23,0.10361073166131973,0.1532910168170929,hqq
24,0.10896490514278412,0.15090642869472504,hqq
25,0.11050264537334442,0.14392326772212982,hqq
26,0.11526432633399963,0.1823883354663849,hqq
27,0.12348634004592896,0.22067883610725403,hqq
28,0.13822253048419952,0.38790035247802734,hqq
29,0.14809256792068481,0.39966413378715515,hqq
30,0.15409471094608307,0.3277948796749115,hqq
31,0.1575932800769806,0.30216553807258606,hqq
32,0.16747263073921204,0.3748438060283661,hqq
33,0.17028671503067017,0.4545220732688904,hqq
34,0.1907453089952469,0.4610846936702728,hqq
35,0.19346532225608826,0.42080259323120117,hqq
36,0.18438561260700226,0.40274277329444885,hqq
37,0.16880053281784058,0.4795651435852051,hqq
38,0.09580756723880768,0.25533008575439453,hqq
39,0.07239321619272232,0.22015419602394104,hqq
0,0.010992942377924919,0.01258308906108141,awq
1,0.012181026861071587,0.015586182475090027,awq
2,0.013745801523327827,0.018350746482610703,awq
3,0.0174910519272089,0.021434087306261063,awq
4,0.019914863631129265,0.025368841364979744,awq
5,0.023477094247937202,0.028858445584774017,awq
6,0.03107546642422676,0.03558829799294472,awq
7,0.04006174951791763,0.039744190871715546,awq
8,0.04729700833559036,0.04483042284846306,awq
9,0.04816707596182823,0.046646833419799805,awq
10,0.055509939789772034,0.0555158331990242,awq
11,0.06754909455776215,0.06740386039018631,awq
12,0.0765577107667923,0.06959351897239685,awq
13,0.07861712574958801,0.0716027319431305,awq
14,0.07979018241167068,0.0746360793709755,awq
15,0.08460410684347153,0.07817837595939636,awq
16,0.08147142082452774,0.07632433623075485,awq
17,0.08097135275602341,0.07284274697303772,awq
18,0.08107397705316544,0.07303807139396667,awq
19,0.08750059455633163,0.0829637348651886,awq
20,0.08548102527856827,0.08422207087278366,awq
21,0.09572043269872665,0.13923299312591553,awq
22,0.09133977442979813,0.11917275935411453,awq
23,0.09862551838159561,0.16161376237869263,awq
24,0.10213957726955414,0.17112943530082703,awq
25,0.10105599462985992,0.160792738199234,awq
26,0.10712414979934692,0.2066514790058136,awq
27,0.10763198137283325,0.21447935700416565,awq
28,0.11534153670072556,0.3297562897205353,awq
29,0.11485179513692856,0.3236793577671051,awq
30,0.13419657945632935,0.32401010394096375,awq
31,0.1413773000240326,0.3467746078968048,awq
32,0.15178275108337402,0.48181965947151184,awq
33,0.15663115680217743,0.40158477425575256,awq
34,0.15969054400920868,0.36310726404190063,awq
35,0.15681162476539612,0.3522644639015198,awq
36,0.16187302768230438,0.4256303310394287,awq
37,0.13485771417617798,0.35415199398994446,awq
38,0.08321274816989899,0.2140987366437912,awq
39,0.06491406261920929,0.1903890073299408,awq
0,0.006806076038628817,0.008568614721298218,gptq
1,0.00968343485146761,0.018353786319494247,gptq
2,0.011918408796191216,0.025524331256747246,gptq
3,0.01684834621846676,0.03209778293967247,gptq
4,0.021246949210762978,0.04247425124049187,gptq
5,0.02697441168129444,0.05336712673306465,gptq
6,0.035865094512701035,0.05500246211886406,gptq
7,0.05381818860769272,0.06780300289392471,gptq
8,0.05866556987166405,0.06580531597137451,gptq
9,0.05935089290142059,0.06923285126686096,gptq
10,0.07002773880958557,0.07534400373697281,gptq
11,0.08589228987693787,0.09666017442941666,gptq
12,0.10046528279781342,0.11351720988750458,gptq
13,0.10146491229534149,0.10375913232564926,gptq
14,0.0992322489619255,0.10137806087732315,gptq
15,0.10431242734193802,0.11383532732725143,gptq
16,0.10132421553134918,0.10339123010635376,gptq
17,0.0972166433930397,0.09387025237083435,gptq
18,0.0982780009508133,0.10129402577877045,gptq
19,0.10608642548322678,0.12335275858640671,gptq
20,0.09870871901512146,0.09920751303434372,gptq
21,0.1113433986902237,0.16370844841003418,gptq
22,0.10645480453968048,0.13831961154937744,gptq
23,0.11128454655408859,0.15766453742980957,gptq
24,0.11670442670583725,0.16409996151924133,gptq
25,0.11739836633205414,0.16701632738113403,gptq
26,0.12687143683433533,0.1965528130531311,gptq
27,0.12305720150470734,0.20203322172164917,gptq
28,0.12500162422657013,0.2673773765563965,gptq
29,0.13016930222511292,0.24450325965881348,gptq
30,0.1430654674768448,0.28314369916915894,gptq
31,0.14993107318878174,0.31627801060676575,gptq
32,0.16222725808620453,0.37472569942474365,gptq
33,0.15678995847702026,0.3047838807106018,gptq
34,0.1782558262348175,0.3545529544353485,gptq
35,0.19692355394363403,0.49556079506874084,gptq
36,0.18492797017097473,0.42646509408950806,gptq
37,0.15827655792236328,0.4367808401584625,gptq
38,0.09609782695770264,0.3251307010650635,gptq
39,0.06800523400306702,0.20481552183628082,gptq
